Iteration,RunTime,Profit
0,0.0,986
2,14.591471195220947,1020
3,24.449944257736206,1025
4,33.52154302597046,1028
5,41.80821514129639,1028
6,49.73175930976868,1029
7,57.37828993797302,1030
8,65.41272115707397,1030
9,75.54901933670044,1032
10,82.87138724327087,1035
11,92.51903796195984,1035
12,99.70100402832031,1035
13,107.17013716697693,1035
14,114.82345294952393,1035
15,126.338308095932,1038
16,134.6039001941681,1042
17,142.0376923084259,1042
18,149.8733193874359,1043
19,157.60663604736328,1044
20,166.7265920639038,1044
21,173.71680998802185,1044
22,180.57919430732727,1044
23,190.93496298789978,1044
24,199.00345134735107,1045
25,206.50140023231506,1045
26,213.95584630966187,1045
27,222.22236919403076,1045
28,230.02202129364014,1046
29,240.94983196258545,1046
30,248.28487420082092,1046
31,256.87819814682007,1047
32,265.0041341781616,1047
33,274.8256959915161,1047
34,285.2138590812683,1047
35,293.8509750366211,1048
36,301.9281761646271,1048
37,313.6085011959076,1048
38,324.6846432685852,1048
39,338.33005023002625,1050
40,348.6143879890442,1050
41,356.8083372116089,1050
42,364.7697982788086,1050
43,372.4956901073456,1051
44,386.5982711315155,1051
45,394.9319622516632,1051
46,406.6057369709015,1051
47,417.81819701194763,1051
48,426.0036380290985,1051
49,434.78307819366455,1051
50,442.73804116249084,1051
51,453.34787917137146,1051
52,460.9357099533081,1051
53,469.91541624069214,1051
54,478.54277205467224,1051
55,486.9164791107178,1051
56,495.30002903938293,1051
57,509.77827310562134,1051
58,521.8870892524719,1051
59,530.1035242080688,1051
60,539.4773261547089,1051
61,548.1558573246002,1051
62,557.0131011009216,1051
63,568.3326442241669,1051
64,576.6279890537262,1051
65,584.8046982288361,1051
66,593.006147146225,1051
67,601.741307258606,1051
68,609.960776090622,1051
69,620.8680462837219,1051
70,632.7367031574249,1051
71,640.9514832496643,1051
72,649.3123531341553,1051
73,660.759446144104,1051
74,672.1649842262268,1051
75,680.7848923206329,1052
76,691.9489412307739,1052
77,703.9774861335754,1052
78,716.0546231269836,1052
79,723.8407120704651,1052
80,731.8848791122437,1052
81,739.6568682193756,1052
82,747.4173970222473,1052
83,755.3502011299133,1052
84,762.6048650741577,1052
85,774.1448321342468,1052
86,781.7679102420807,1052
87,793.1809480190277,1052
88,802.0530571937561,1052
89,814.1923451423645,1052
90,822.6466870307922,1052
91,830.9875640869141,1052
92,839.4111540317535,1052
93,853.789665222168,1052
94,865.7404842376709,1052
95,877.5635652542114,1054
96,889.0225160121918,1054
97,900.9645571708679,1054
98,918.889237165451,1054
99,936.3458821773529,1054
100,944.559109210968,1054
101,959.4491720199585,1054
102,968.1255731582642,1054
103,979.767007112503,1054
104,991.8754613399506,1054
105,999.721595287323,1054
106,1012.2867240905762,1054
107,1024.2129781246185,1054
108,1032.4898450374603,1054
109,1040.3812732696533,1054
110,1048.9364922046661,1054
111,1056.9379892349243,1054
112,1065.0731401443481,1054
113,1076.1514203548431,1054
114,1087.2604942321777,1054
115,1096.4473023414612,1054
116,1104.4185981750488,1054
117,1115.932657957077,1054
118,1124.2746450901031,1054
119,1132.3841452598572,1054
120,1140.9629452228546,1054
121,1148.7468180656433,1054
122,1157.1514401435852,1054
123,1165.5711660385132,1054
124,1173.663381099701,1054
125,1181.5512161254883,1054
126,1190.1559371948242,1054
127,1201.8205020427704,1054
128,1209.8225951194763,1054
129,1217.7586092948914,1054
130,1226.5549182891846,1054
131,1238.1631853580475,1054
132,1246.3652412891388,1054
133,1253.8738312721252,1054
134,1265.6289360523224,1054
135,1273.9483771324158,1054
136,1282.4529280662537,1054
137,1296.8711261749268,1054
138,1305.3573441505432,1054
139,1317.364243030548,1054
140,1329.757266998291,1054
141,1341.8527791500092,1054
142,1351.0370590686798,1054
143,1362.7846231460571,1054
144,1371.0685572624207,1054
145,1379.9806370735168,1054
146,1391.8824372291565,1054
147,1400.0788643360138,1055
148,1408.0433883666992,1055
149,1416.940613269806,1055
150,1425.2750270366669,1055
151,1433.0771992206573,1055
152,1441.0264122486115,1055
153,1449.0977871418,1055
154,1457.4835379123688,1055
155,1465.5365800857544,1055
156,1473.6326222419739,1055
157,1481.127878189087,1055
158,1489.109304189682,1055
159,1497.5933310985565,1055
160,1509.134817123413,1055
161,1517.4074292182922,1055
162,1528.4089121818542,1055
163,1540.0018203258514,1055
164,1548.6573781967163,1055
165,1559.5114331245422,1055
166,1568.2091672420502,1055
167,1579.5359282493591,1055
168,1587.9453949928284,1055
169,1599.7198369503021,1055
170,1608.02121925354,1055
171,1615.893414258957,1055
172,1623.9079670906067,1055
173,1632.2683861255646,1055
174,1640.7767741680145,1055
175,1652.7180931568146,1055
176,1660.7580862045288,1055
177,1669.237333059311,1055
178,1677.8569531440735,1055
179,1689.5929470062256,1055
180,1701.2947871685028,1055
181,1719.3808012008667,1055
182,1731.0298681259155,1055
183,1743.3379471302032,1055
184,1751.5775680541992,1055
185,1759.9530801773071,1055
186,1768.0830631256104,1055
187,1776.956614971161,1055
188,1784.7825872898102,1055
189,1794.2367112636566,1055
190,1802.0080420970917,1055
191,1810.6140100955963,1055
192,1819.2306680679321,1055
193,1827.1832132339478,1055
194,1842.947867155075,1055
195,1854.2623980045319,1055
196,1866.411630153656,1055
197,1874.4143769741058,1055
198,1882.703978061676,1055
199,1894.4475872516632,1055
200,1906.607764005661,1055
201,1917.775962114334,1055
202,1925.850583076477,1055
203,1941.1603000164032,1055
204,1950.383129119873,1055
205,1958.6889741420746,1055
206,1971.172482252121,1055
207,1979.6512310504913,1055
208,1988.311317205429,1055
209,1996.881296157837,1055
