Iteration,RunTime,Profit
0,0.0,1595
1,3.4583899974823,1606
2,5.996480941772461,1615
3,8.935580253601074,1618
4,12.087269067764282,1620
5,14.660880088806152,1625
6,18.22526788711548,1627
7,22.00651526451111,1632
8,26.68174695968628,1634
9,31.730877161026,1635
10,36.34813213348389,1638
11,40.74122905731201,1639
12,45.49115014076233,1641
13,48.01710891723633,1642
14,51.18242311477661,1644
15,55.00260615348816,1646
16,61.49639916419983,1646
17,68.2613890171051,1647
18,72.20870923995972,1648
19,76.67374610900879,1649
20,80.20532822608948,1649
21,86.05549311637878,1649
22,95.00967502593994,1649
23,102.31499910354614,1649
24,114.01042413711548,1649
25,121.81032109260559,1649
26,128.19800209999084,1651
27,134.74308705329895,1651
28,140.8904950618744,1651
29,144.7529010772705,1651
30,148.7714581489563,1651
31,155.43225026130676,1651
32,163.55532813072205,1651
33,171.04680919647217,1651
34,175.18190097808838,1651
35,185.7731273174286,1653
36,193.14354825019836,1653
37,199.22325825691223,1657
38,206.1458239555359,1657
39,217.44146823883057,1657
40,226.5721561908722,1657
41,233.74078512191772,1657
42,243.28718304634094,1657
43,251.2323441505432,1657
44,262.36451601982117,1659
45,273.17411708831787,1660
46,292.6948170661926,1660
47,300.2435178756714,1660
48,306.1462621688843,1660
49,317.3913130760193,1661
50,325.66829204559326,1662
51,333.46806502342224,1662
52,343.98670625686646,1662
53,352.93332600593567,1662
54,361.09089517593384,1662
55,370.7832381725311,1662
56,380.9670350551605,1662
57,389.3873362541199,1662
58,408.62395000457764,1662
59,419.46220207214355,1662
60,430.5547630786896,1662
61,439.1273682117462,1663
62,449.1212830543518,1663
63,458.91259598731995,1663
64,468.96584010124207,1663
65,478.7090229988098,1663
66,485.9140291213989,1663
67,494.0309932231903,1663
68,508.05141401290894,1665
69,523.4999332427979,1665
70,542.6058630943298,1665
71,552.3560380935669,1665
72,562.5219790935516,1665
73,572.4515120983124,1665
74,588.8260412216187,1665
75,598.8096740245819,1665
76,608.6249992847443,1665
77,616.7982499599457,1665
78,624.7897760868073,1665
79,631.5821721553802,1665
80,651.9423620700836,1666
81,670.5504910945892,1666
82,681.4460589885712,1666
83,692.6231579780579,1666
84,708.0414521694183,1666
85,714.8408200740814,1666
86,724.988557100296,1666
87,736.9780220985413,1666
88,742.468957901001,1667
89,749.0118520259857,1669
90,764.3286831378937,1669
91,786.5767171382904,1669
92,804.5798020362854,1669
93,816.7591631412506,1669
94,823.042848110199,1669
95,828.1490881443024,1669
96,834.3134791851044,1669
97,839.2486810684204,1670
98,844.6929793357849,1670
99,850.7616751194,1670
100,856.8463711738586,1670
101,862.8894391059875,1670
102,870.0517041683197,1670
103,890.9428701400757,1670
104,914.0922250747681,1670
105,938.7974841594696,1670
106,994.2975480556488,1670
107,1012.7564039230347,1670
108,1030.0323913097382,1670
109,1043.0212910175323,1670
110,1049.1331751346588,1670
111,1055.7987389564514,1671
112,1069.3136639595032,1671
113,1079.6613109111786,1672
114,1094.0880281925201,1672
115,1113.5238230228424,1672
116,1127.5151631832123,1673
117,1146.1005601882935,1673
118,1168.878888130188,1673
119,1195.2112681865692,1673
120,1208.7654700279236,1673
121,1227.47518324852,1673
122,1248.4896562099457,1673
123,1260.9125430583954,1673
124,1274.8123750686646,1673
125,1286.1728310585022,1673
126,1296.2303311824799,1673
127,1305.325432062149,1673
128,1310.8099172115326,1673
129,1319.38414311409,1673
130,1331.6872191429138,1673
131,1358.2065200805664,1673
132,1372.626582145691,1673
133,1392.4825699329376,1673
134,1413.4946539402008,1674
135,1427.5538549423218,1674
136,1440.9946990013123,1674
137,1457.3083152770996,1674
138,1471.4624860286713,1674
139,1479.9683420658112,1675
140,1514.0715560913086,1675
141,1525.9497981071472,1675
142,1539.474680185318,1675
143,1551.7558450698853,1675
144,1567.980072259903,1675
145,1577.1658370494843,1675
146,1584.3224551677704,1675
147,1595.3967940807343,1675
148,1606.418366909027,1676
149,1618.3830161094666,1676
150,1626.9663381576538,1676
151,1637.540342092514,1676
152,1653.129477262497,1676
153,1663.2530229091644,1676
154,1679.0375111103058,1676
155,1699.4278750419617,1676
156,1750.8961520195007,1676
157,1765.123980998993,1676
158,1777.578651189804,1676
159,1805.0776162147522,1676
160,1838.211464881897,1676
161,1917.9642963409424,1676
162,1945.454502105713,1676
163,1967.3836731910706,1676
164,1984.4981400966644,1676
165,1999.8752031326294,1676
166,2013.9171929359436,1676
167,2033.4541733264923,1676
168,2039.897824048996,1676
169,2059.789831161499,1676
170,2099.9675171375275,1676
171,2111.8162791728973,1676
172,2125.4174840450287,1676
173,2137.874387025833,1676
174,2146.177660226822,1676
175,2152.7728440761566,1677
176,2161.5388889312744,1677
177,2190.1941401958466,1677
178,2201.9836552143097,1677
179,2211.8909842967987,1677
180,2233.877394914627,1677
181,2245.747539997101,1677
182,2266.262919187546,1677
183,2278.973069190979,1677
184,2291.412040233612,1677
185,2311.475389957428,1677
186,2326.5020191669464,1677
187,2340.8616619110107,1677
188,2361.6390590667725,1677
189,2372.9768192768097,1677
190,2385.4048759937286,1677
191,2402.9038321971893,1677
192,2418.8763172626495,1677
193,2442.4179980754852,1677
194,2458.570223093033,1677
195,2469.680489063263,1677
196,2481.741194963455,1677
197,2497.042428255081,1678
198,2513.4018721580505,1678
199,2535.285402059555,1678
200,2558.5176231861115,1678
201,2586.2399830818176,1679
202,2610.7026920318604,1679
203,2622.413275241852,1679
204,2636.512763261795,1679
205,2672.870227098465,1679
206,2686.848773241043,1679
207,2728.9555830955505,1679
208,2747.954917192459,1679
