Iteration,RunTime,Profit
0,0.0,1966
1,3.1114139556884766,1977
2,5.275629043579102,1981
3,7.6102001667022705,1984
4,10.874880075454712,1988
5,13.957439184188843,1991
6,16.459922313690186,1993
7,18.741733074188232,1997
8,21.2335422039032,2000
9,24.057067155838013,2004
10,27.975038290023804,2005
11,30.91336703300476,2008
12,35.309993267059326,2011
13,39.722618103027344,2012
14,44.47607398033142,2013
15,48.213746309280396,2013
16,51.62550711631775,2014
17,54.30310010910034,2015
18,58.58647012710571,2015
19,62.60139799118042,2016
20,66.15232825279236,2018
21,70.82842111587524,2018
22,75.16598224639893,2019
23,80.78718304634094,2019
24,86.66556119918823,2019
25,91.18785619735718,2019
26,96.15464615821838,2020
27,100.87074613571167,2020
28,106.0258092880249,2021
29,111.09376406669617,2021
30,116.26708197593689,2022
31,121.02622413635254,2022
32,126.20265507698059,2023
33,131.48338198661804,2023
34,138.38967609405518,2023
35,147.12885403633118,2024
36,157.71218919754028,2024
37,165.82181811332703,2024
38,171.95278215408325,2024
39,177.38442611694336,2025
40,182.37012815475464,2025
41,186.95212411880493,2025
42,191.45117211341858,2025
43,195.360906124115,2026
44,199.39852213859558,2027
45,204.69468903541565,2027
46,210.80390405654907,2027
47,214.86993932724,2027
48,220.9925501346588,2027
49,229.2685251235962,2028
50,238.27173233032227,2029
51,244.8217921257019,2029
52,254.54470920562744,2029
53,260.38073801994324,2029
54,268.3973271846771,2029
55,274.4931712150574,2029
56,281.1352722644806,2029
57,285.6963601112366,2030
58,291.36585116386414,2031
59,296.17197728157043,2031
60,302.9738669395447,2031
61,308.09022521972656,2032
62,314.41583013534546,2032
63,320.02026104927063,2032
64,326.91567826271057,2032
65,332.9568581581116,2033
66,344.2353389263153,2033
67,353.2277660369873,2033
68,358.93177318573,2033
69,363.7161371707916,2034
70,370.7389612197876,2034
71,381.77913522720337,2034
72,390.74035811424255,2034
73,394.9547860622406,2034
74,399.58382511138916,2034
75,403.77705121040344,2034
76,410.5303361415863,2034
77,416.36825227737427,2034
78,424.6911132335663,2035
79,433.127268075943,2035
80,440.1850471496582,2036
81,451.33385014533997,2036
82,457.7804663181305,2036
83,465.78619623184204,2037
84,476.3780872821808,2037
85,483.36709237098694,2037
86,490.3981611728668,2038
87,499.37864327430725,2038
88,515.9160802364349,2038
89,524.9958970546722,2038
90,541.641077041626,2038
91,573.0606460571289,2038
92,593.641841173172,2038
93,605.5677011013031,2038
94,614.7961761951447,2039
95,663.39111495018,2039
96,677.3004651069641,2039
97,693.6937599182129,2039
98,706.1720969676971,2039
99,712.893158197403,2039
100,718.572597026825,2039
101,723.6144461631775,2039
102,727.5751411914825,2040
103,732.4787001609802,2040
104,739.4177920818329,2040
105,749.2975590229034,2040
106,758.4030721187592,2040
107,776.8756160736084,2040
108,796.2150731086731,2040
109,807.7304861545563,2040
110,817.5069060325623,2040
111,828.0697782039642,2040
112,835.7212431430817,2040
113,841.0443530082703,2040
114,846.1157879829407,2040
115,851.4338822364807,2040
116,857.2391481399536,2040
117,862.8582801818848,2040
118,867.7587242126465,2040
119,875.8030593395233,2040
120,881.5370769500732,2040
121,889.4962921142578,2041
122,901.8803932666779,2041
123,915.4497060775757,2041
124,973.0185551643372,2041
125,997.5788111686707,2041
126,1007.9905819892883,2041
127,1017.4919040203094,2041
128,1031.3460590839386,2041
129,1048.0284280776978,2041
130,1060.8452911376953,2041
131,1074.1008942127228,2041
132,1097.6225221157074,2041
133,1140.973387002945,2041
134,1153.9066932201385,2041
135,1168.6089162826538,2041
136,1177.7256581783295,2041
137,1194.2817950248718,2041
138,1226.0972232818604,2042
139,1240.2661490440369,2042
140,1250.3851220607758,2042
141,1256.6068921089172,2042
142,1266.0119853019714,2042
143,1275.393196105957,2042
144,1282.1387901306152,2042
145,1287.6417152881622,2042
146,1295.2750272750854,2042
147,1301.8077161312103,2042
148,1310.5518281459808,2042
149,1320.203625202179,2042
150,1325.2053561210632,2043
151,1330.8788521289825,2043
152,1336.6511931419373,2043
153,1343.1508531570435,2043
154,1349.175388097763,2043
155,1354.852506160736,2043
156,1361.338091135025,2043
157,1369.5978980064392,2043
158,1378.9543290138245,2043
159,1387.4132311344147,2043
160,1396.9636390209198,2043
161,1406.4361100196838,2043
162,1412.8172562122345,2043
163,1423.4701001644135,2043
164,1432.8325700759888,2043
165,1438.2779140472412,2043
166,1444.2911322116852,2043
167,1451.2490150928497,2043
168,1459.3926041126251,2043
169,1467.5362610816956,2043
170,1475.6080231666565,2044
171,1482.7728209495544,2044
172,1491.3984849452972,2044
173,1498.7431211471558,2044
174,1505.3784210681915,2044
175,1511.8707072734833,2045
176,1519.4370710849762,2045
177,1528.7202832698822,2045
178,1536.1968472003937,2045
179,1547.3803210258484,2045
180,1556.4430751800537,2045
181,1565.1502640247345,2045
182,1573.4730050563812,2045
183,1582.62442111969,2045
184,1596.7932741641998,2045
185,1602.1843581199646,2045
186,1607.2163319587708,2045
187,1614.6786301136017,2045
188,1618.3706753253937,2045
189,1622.678194284439,2045
190,1628.2815291881561,2045
191,1634.2999131679535,2046
192,1640.7233352661133,2046
193,1646.2184131145477,2046
194,1652.7935881614685,2046
195,1662.350866317749,2046
196,1669.832139968872,2046
197,1676.0998911857605,2046
198,1681.5103039741516,2046
199,1685.8039343357086,2046
200,1691.2962641716003,2047
201,1697.684156179428,2047
202,1704.3890900611877,2047
203,1711.0195009708405,2048
204,1720.9151101112366,2048
205,1736.1696832180023,2048
206,1743.1181211471558,2048
207,1757.7543332576752,2048
208,1767.5953080654144,2048
209,1842.937735080719,2048
210,1849.2715010643005,2048
211,1857.4232110977173,2048
212,1865.793773174286,2048
213,1872.1436941623688,2048
214,1880.681672334671,2048
215,1888.606270313263,2048
216,1900.0683152675629,2048
217,1907.9358930587769,2048
218,1916.745239019394,2048
219,1925.592051267624,2048
220,1933.8363370895386,2049
221,1945.629503250122,2049
222,1954.4468231201172,2049
223,1961.566516160965,2049
224,1967.6984360218048,2049
225,1978.527773141861,2049
226,1987.8368492126465,2049
227,2001.1428463459015,2049
228,2016.8374691009521,2049
229,2030.197252035141,2049
230,2049.4282460212708,2049
231,2059.1791982650757,2049
232,2071.814372062683,2049
233,2084.700241088867,2049
234,2094.4248099327087,2049
235,2111.5011751651764,2049
236,2122.85493516922,2049
237,2129.987668991089,2049
238,2139.2465212345123,2049
239,2149.8116641044617,2049
240,2160.320633172989,2049
241,2170.5591292381287,2049
242,2180.278473138809,2049
243,2189.1233332157135,2049
244,2200.355746984482,2049
245,2211.664463043213,2049
246,2228.9317440986633,2049
247,2242.9545199871063,2049
248,2256.2491450309753,2049
249,2265.9811000823975,2049
250,2279.3475272655487,2049
251,2286.534776210785,2049
252,2292.097950220108,2049
253,2300.2064430713654,2049
254,2308.435286998749,2049
255,2329.166430950165,2049
256,2340.418147087097,2049
257,2350.7997691631317,2049
258,2360.829516172409,2049
259,2371.8652942180634,2049
260,2378.3953721523285,2049
261,2386.7320330142975,2049
262,2396.3476622104645,2049
263,2403.6107761859894,2049
264,2413.165023088455,2049
265,2427.34064912796,2049
266,2438.392911195755,2049
267,2449.303282260895,2049
268,2457.408215045929,2049
269,2466.583676099777,2049
270,2473.443422317505,2049
271,2479.571921110153,2049
272,2486.6143732070923,2049
273,2494.608298063278,2049
274,2502.5399100780487,2050
275,2510.9074862003326,2050
276,2602.967097043991,2050
277,2617.160732269287,2050
278,2631.7528672218323,2050
279,2646.2716352939606,2050
280,2656.872312068939,2051
281,2669.0128362178802,2051
282,2676.5415830612183,2051
283,2688.8063011169434,2051
284,2704.3665482997894,2051
285,2717.6172132492065,2051
286,2727.892522096634,2051
287,2738.5787041187286,2051
288,2750.4121079444885,2051
289,2760.065992116928,2051
290,2768.7987310886383,2051
291,2777.0775241851807,2051
292,2784.2043721675873,2051
293,2816.4008271694183,2051
294,2826.3729043006897,2051
295,2835.442394256592,2051
296,2846.8300590515137,2051
297,2869.7976932525635,2051
298,2882.4006493091583,2051
299,2919.774598121643,2051
300,2955.8360953330994,2051
301,2964.4101009368896,2051
302,2978.1005539894104,2051
303,2993.561453104019,2051
304,3015.7570390701294,2051
305,3026.456362962723,2051
306,3036.912786245346,2051
307,3045.8203551769257,2052
308,3055.5600831508636,2052
309,3078.992638349533,2052
310,3126.543333053589,2052
311,3163.9354450702667,2052
312,3223.471390247345,2052
313,3234.895042181015,2052
314,3248.650465965271,2052
315,3256.265030145645,2052
316,3263.7355921268463,2052
317,3272.886197090149,2052
318,3283.404636144638,2052
319,3292.41330909729,2052
320,3300.7977950572968,2052
321,3311.5687181949615,2052
322,3332.4218921661377,2052
323,3345.8112461566925,2052
324,3355.781037092209,2052
325,3368.2187950611115,2052
326,3376.9623231887817,2052
327,3401.151652097702,2052
328,3418.91592502594,2052
329,3429.2111341953278,2052
330,3445.2539932727814,2052
331,3464.7873151302338,2052
332,3481.823058128357,2052
333,3492.319489002228,2052
334,3519.323090314865,2052
335,3531.446613073349,2052
336,3542.7906889915466,2052
337,3580.9538061618805,2052
338,3605.014795064926,2052
339,3622.0214672088623,2052
340,3644.1924002170563,2052
341,3674.3911752700806,2052
342,3691.2615909576416,2052
343,3703.556874036789,2052
344,3717.1448781490326,2052
345,3775.2462730407715,2052
346,3789.7582819461823,2052
347,3801.329632997513,2052
348,3810.1151762008667,2052
349,3818.5046191215515,2052
350,3829.6231672763824,2052
351,3838.1411731243134,2052
352,3847.8492362499237,2052
353,3856.392485141754,2052
354,3862.0963151454926,2053
355,3873.793002128601,2053
356,3886.0197491645813,2053
357,3899.6320741176605,2053
358,3908.556405067444,2053
359,3918.5442202091217,2053
360,3928.2636461257935,2053
361,3939.029584169388,2053
362,3948.6762862205505,2053
363,3959.735753297806,2053
364,3977.6761729717255,2053
365,3988.5882501602173,2053
366,3995.9289212226868,2053
367,4001.904884338379,2053
368,4008.851818084717,2053
369,4015.3177902698517,2053
370,4024.7331252098083,2053
371,4037.5453329086304,2053
372,4048.497747182846,2053
373,4065.2017772197723,2053
374,4078.039402961731,2053
375,4154.122274160385,2053
376,4165.546059131622,2053
377,4185.0377202034,2053
378,4256.655641078949,2053
379,4266.7663950920105,2053
380,4275.406364202499,2053
381,4285.8298671245575,2053
382,4304.608054161072,2053
383,4313.867230176926,2053
384,4323.292100191116,2053
385,4335.665469169617,2053
386,4342.727775096893,2053
387,4359.3377850055695,2053
388,4370.245631933212,2054
389,4385.489373207092,2054
390,4400.208070278168,2054
391,4413.142296075821,2054
392,4423.017627239227,2054
393,4437.177272081375,2054
394,4481.191347122192,2054
395,4497.874190092087,2054
396,4511.128143072128,2054
397,4524.2503480911255,2054
398,4536.502685308456,2054
399,4554.096068143845,2054
400,4585.871227264404,2054
401,4602.345347166061,2054
402,4614.096748113632,2054
403,4625.119358301163,2054
404,4635.4317219257355,2054
405,4645.300790071487,2054
406,4654.637346029282,2054
407,4665.558778047562,2054
408,4689.135165214539,2054
409,4702.071834087372,2054
410,4717.674175262451,2054
411,4725.935205221176,2054
412,4735.244090080261,2054
413,4746.676675081253,2054
414,4932.060136318207,2054
415,4944.754568338394,2054
416,4958.964294195175,2054
417,4969.279881954193,2054
418,4980.67557311058,2054
419,4993.612272262573,2054
420,5002.026415109634,2054
421,5018.471497297287,2054
422,5032.384798288345,2054
423,5045.773598194122,2054
424,5052.731689214706,2054
425,5063.088728189468,2054
426,5072.05434012413,2054
427,5082.196487188339,2054
428,5091.737076997757,2054
429,5103.548856019974,2054
430,5127.815446138382,2054
431,5142.277604103088,2054
432,5153.685850143433,2054
433,5163.750903129578,2054
434,5176.1939063072205,2054
435,5189.478354215622,2054
436,5199.416798353195,2054
437,5210.657946109772,2054
438,5219.864237070084,2054
439,5226.803252220154,2055
440,5267.639280080795,2055
441,5276.686933994293,2055
442,5314.707444906235,2055
443,5330.428148984909,2055
444,5344.070535182953,2055
445,5357.560138940811,2055
446,5368.144100189209,2055
447,5381.784645080566,2055
448,5390.162539958954,2055
449,5402.352728128433,2055
450,5423.528953075409,2055
451,5436.913789272308,2055
452,5461.832267045975,2055
453,5476.499877214432,2055
454,5485.896205186844,2055
455,5494.459918022156,2055
456,5504.719171047211,2056
457,5517.53663110733,2056
458,5531.358453035355,2056
459,5545.323348999023,2056
460,5563.021898984909,2056
461,5579.144335031509,2056
462,5597.894364118576,2056
463,5610.409628152847,2056
464,5624.1520092487335,2056
465,5633.3950073719025,2056
466,5648.513195991516,2056
467,5657.159754037857,2057
468,5679.635200977325,2057
469,5696.002291202545,2057
470,5728.930526256561,2057
471,5748.157031297684,2057
472,5798.045365095139,2057
473,5817.072015047073,2057
474,5830.175065040588,2057
475,5842.95113492012,2057
476,5858.957161188126,2057
477,6003.695185184479,2057
478,6017.218729257584,2057
479,6036.224095106125,2057
480,6048.117788076401,2057
481,6099.460958957672,2057
482,6119.08179807663,2057
483,6220.056802988052,2057
484,6331.533054351807,2057
485,6343.4125010967255,2057
486,6359.064904212952,2057
487,6375.724595308304,2057
488,6392.235647916794,2057
489,6418.592913150787,2057
490,6431.9190509319305,2057
491,6447.155814170837,2057
492,6548.374945163727,2057
493,6567.052109003067,2057
494,6594.261612176895,2057
495,6611.051644086838,2057
496,6627.226236104965,2057
497,6649.222177028656,2057
498,6663.460462093353,2057
499,6673.706491231918,2057
500,6745.048500299454,2057
501,6759.0289041996,2057
502,6772.452761173248,2057
503,6785.531507253647,2057
504,6795.265896320343,2057
505,6811.2113201618195,2057
506,6869.984841346741,2057
507,6894.599781036377,2057
508,6929.051706075668,2057
509,6956.529328107834,2057
510,6974.501023054123,2057
511,6992.267311096191,2057
512,7034.662482261658,2057
513,7054.407222032547,2057
514,7069.81033706665,2057
515,7088.365720033646,2057
516,7122.064632177353,2057
517,7244.08308506012,2057
518,7292.843433141708,2057
519,7338.643508911133,2057
520,7358.61935710907,2057
521,7386.628444194794,2057
522,7741.289831161499,2057
523,7766.034746170044,2057
524,7814.72784614563,2057
525,7829.999641180038,2057
526,7860.376138925552,2057
